"","Fold Change","log2(FC)"
"442.56_396.8097m/z",1.0505,0.071062
"426.82_791.6278m/z",1.0505,0.071042
"623.13_886.7875m/z",1.0505,0.071036
"372.86_403.7854m/z",1.0504,0.070995
"442.56_397.8155m/z",0.95199,-0.070984
"301.92_760.5684m/z",0.95199,-0.070977
"428.64_751.5427m/z",0.952,-0.070965
"644.81_1165.6231m/z",1.0503,0.070865
"622.91_947.7416m/z",1.0503,0.070856
"300.89_754.5389m/z",0.95209,-0.070838
"337.85_709.5491m/z",1.0503,0.070775
"86.89_1317.9294m/z",1.0502,0.070687
"111.99_312.1713m/z",1.0502,0.070653
"376.28_892.5453m/z",1.0501,0.07053
"133.55_367.3364m/z",1.0499,0.070251
"270.43_369.3518m/z",1.0499,0.070216
"592.68_407.3669m/z",1.0498,0.070166
"496.28_158.9749m/z",0.95253,-0.070163
"138.34_538.3515m/z",1.0498,0.070152
"340.13_627.534m/z",0.9526,-0.070064
"67.96_536.8905m/z",1.0497,0.069985
"287.77_593.4587m/z",1.0497,0.06998
"499.94_612.6055m/z",0.95267,-0.06995
"425.68_862.6341m/z",1.0496,0.069895
"382.22_878.6024m/z",1.0496,0.069884
"112.68_478.3297m/z",0.95273,-0.069855
"340.36_778.5402m/z",1.0496,0.069825
"328.49_758.561m/z",0.95277,-0.069807
"83.93_594.9321m/z",1.0496,0.069801
"220.58_395.3662m/z",0.95277,-0.069797
"326.67_910.5524m/z",0.95279,-0.069776
"442.33_801.6765m/z",1.0495,0.069705
"397.96_1596.008m/z",1.0495,0.069661
"145.41_507.3646m/z",0.95288,-0.069627
"TG(56:7)_2",1.0494,0.069591
"572.83_661.5515m/z",1.0494,0.06953
"225.38_565.4047m/z",1.0494,0.069511
"629.52_839.7504m/z",0.953,-0.069456
"Arachidyl carnitine CAR(20:0)",1.0493,0.06939
"145.41_540.3664m/z",1.0492,0.069335
"614.01_837.7361m/z",1.0492,0.069315
"397.59_884.5689m/z",1.0491,0.069182
"622.91_888.7945m/z",1.0491,0.069179
"72.06_299.1398m/z",1.049,0.068996
"461.04_607.6127m/z",1.049,0.068959
"269.97_281.248m/z",0.95334,-0.068944
"424.31_835.6056m/z",0.95335,-0.068926
"TG(55:3)",0.95338,-0.068875
"648.69_1053.7484m/z",0.95339,-0.068859
"206.67_419.3517m/z",0.95339,-0.068855
"478.84_600.606m/z",0.95341,-0.068839
"305.22_413.3779m/z",0.95348,-0.068731
"420.32_558.561m/z",0.9535,-0.068702
"646.86_602.5233m/z",1.0487,0.068618
"90.77_493.3128m/z",1.0487,0.068617
"316.4_693.5281m/z",0.95356,-0.068607
"152.48_489.356m/z",0.95362,-0.068512
"375.15_716.5563m/z",1.0486,0.068506
"183.39_421.3645m/z",0.95364,-0.068484
"379.03_753.5893m/z",0.95364,-0.068482
"326.89_944.4883m/z",1.0486,0.068459
"629.52_857.7613m/z",0.95366,-0.068455
"80.73_1026.7394m/z",0.95366,-0.06845
"431.15_843.6591m/z",0.95371,-0.068379
"67.27_484.3856m/z",1.0485,0.068314
"464.46_842.666m/z",1.0485,0.068308
"478.84_823.6688m/z",0.95376,-0.068296
"363.74_887.6093m/z",1.0483,0.068007
"67.5_1288.8948m/z",1.0482,0.067957
"367.16_805.5789m/z",0.95403,-0.067898
"81.87_1404.9795m/z",1.0482,0.067896
"500.62_642.5819m/z",1.0481,0.067744
"LPC(O-20:0/0:0)",0.95415,-0.067706
"469.48_488.3502m/z",0.95417,-0.067676
"354.27_859.5357m/z",1.048,0.067657
"406.17_383.7694m/z",0.95422,-0.067599
"470.85_829.6932m/z",0.95425,-0.067556
"96.25_995.7288m/z",1.0479,0.067511
"66.7_869.5831m/z",1.0479,0.067486
"386.1_1565.2006m/z",0.95431,-0.067465
"622.67_589.5192m/z",1.0479,0.067446
"75.49_1113.7904m/z",1.0478,0.067425
"150.43_459.2577m/z",0.95435,-0.067411
"442.9_629.606m/z",1.0478,0.067369
"92.14_1229.8764m/z",1.0476,0.067067
"389.75_799.6057m/z",0.9546,-0.06703
"301.92_799.5273m/z",0.9546,-0.067029
"474.05_603.5906m/z",0.95462,-0.066995
"325.98_697.5645m/z",1.0475,0.066958
"L1AB",0.95465,-0.066953
"96.93_482.3245m/z",0.95466,-0.066939
"341.95_909.5493m/z",0.9547,-0.066879
"306.82_390.2737m/z",0.95471,-0.066867
"250.12_388.2736m/z",1.0474,0.066843
"L1PN",0.95473,-0.066833
"436.17_655.4887m/z",0.95478,-0.066758
"PC(18:0/22:4)",1.0473,0.066678
"366.02_775.4144m/z",0.95488,-0.066612
"160.7_395.2773m/z",0.95488,-0.066609
"83.47_807.0656m/z",1.0472,0.066578
"403.89_572.3721m/z",0.95492,-0.066547
"426.13_886.5845m/z",0.95502,-0.066398
"206.67_435.3475m/z",0.95505,-0.066358
"410.74_872.6554m/z",0.95506,-0.066335
"326.89_720.5528m/z",0.95507,-0.066324
"354.05_855.571m/z",0.9551,-0.066277
"397.5_846.6129m/z",1.047,0.066264
"646.86_904.8258m/z",1.047,0.066215
"614.24_649.5928m/z",1.047,0.066196
"83.7_1170.8312m/z",1.047,0.066194
"629.75_1252.5747m/z",1.0469,0.066159
"356.78_803.5632m/z",0.95525,-0.066047
"356.33_805.5691m/z",1.0468,0.066002
"431.38_829.6444m/z",0.95528,-0.066001
"500.62_720.6614m/z",1.0468,0.066
"474.28_636.5921m/z",0.95544,-0.065758
"326.89_627.5354m/z",0.95548,-0.065701
"379.48_559.4465m/z",1.0466,0.065687
"420.55_576.5714m/z",0.95554,-0.06561
"369.9_901.5272m/z",0.95554,-0.065607
"436.4_771.5308m/z",1.0464,0.065484
"345.6_788.5996m/z",0.9557,-0.065376
"627.24_924.8036m/z",1.0464,0.06537
"493.09_910.6888m/z",0.95576,-0.065283
"442.56_552.4331m/z",0.95576,-0.065274
"357.24_1541.8816m/z",1.0462,0.065183
"338.3_630.5544m/z",0.9559,-0.06507
"451.0_896.6337m/z",0.95595,-0.064997
"59.18_808.5852m/z",0.95608,-0.064799
"397.5_831.5945m/z",1.0459,0.06478
"301.92_798.5244m/z",0.95612,-0.064741
"150.2_381.3156m/z",1.0459,0.064697
"PI(18:0/18:1)",0.95615,-0.064694
"491.49_937.7057m/z",0.95622,-0.064585
"201.19_576.4717m/z",0.95638,-0.064345
"397.5_926.6094m/z",1.0455,0.064218
"56.21_660.4903m/z",1.0455,0.064211
"402.07_563.5542m/z",1.0455,0.064142
"644.81_897.7338m/z",0.95657,-0.064057
"352.68_883.5337m/z",0.95657,-0.064054
"70.01_1012.7242m/z",1.0454,0.064031
"419.86_385.7857m/z",1.0453,0.063928
"493.32_854.6999m/z",1.0453,0.063911
"614.24_233.227m/z",1.0452,0.063833
"470.4_158.9749m/z",0.9568,-0.063712
"73.43_587.9244m/z",1.0451,0.063686
"422.37_841.6441m/z",1.0451,0.06368
"128.76_273.1754m/z",1.0451,0.063628
"146.32_650.4401m/z",1.0451,0.063582
"356.56_794.5313m/z",0.95689,-0.063576
"160.7_357.3m/z",0.95691,-0.063548
"94.42_388.2519m/z",0.95694,-0.063499
"454.43_822.6409m/z",1.0449,0.063367
"404.24_727.6126m/z",0.95703,-0.063366
"601.81_578.5227m/z",0.95704,-0.063352
"500.39_628.6024m/z",0.95707,-0.063304
"242.03_592.47m/z",1.0448,0.063268
"369.21_864.5831m/z",1.0448,0.06326
"376.97_546.3471m/z",1.0448,0.063239
"LacCer(d18:1/24:0)",0.95712,-0.063226
"381.99_844.6225m/z",0.95715,-0.06318
"270.2_579.4374m/z",1.0447,0.063056
"340.36_846.6226m/z",0.95724,-0.063053
"SulfoHexCer(d18:2/24:1)",1.0446,0.062928
"335.11_116.9274m/z",1.0444,0.062732
"356.56_804.5663m/z",0.95748,-0.062693
"409.83_406.3027m/z",0.95754,-0.062595
"176.67_490.3081m/z",1.0443,0.062517
"422.37_837.6221m/z",1.0443,0.06248
"256.97_383.3309m/z",1.0442,0.062453
"80.73_1025.7384m/z",1.0442,0.062401
"614.69_913.7996m/z",1.0442,0.062373
"53.25_514.3957m/z",1.0442,0.062353
"387.47_1583.202m/z",0.9577,-0.062349
"496.52_633.6379m/z",1.0442,0.062333
"430.01_816.6409m/z",1.0441,0.062315
"173.93_562.4172m/z",0.95775,-0.062281
"512.26_644.6338m/z",1.044,0.062057
"96.93_464.3156m/z",0.9579,-0.062052
"629.75_1141.628m/z",0.9579,-0.06205
"203.47_521.4161m/z",0.95795,-0.061984
"128.76_508.3408m/z",0.95797,-0.061954
"637.96_892.8443m/z",1.0438,0.061839
"442.33_782.662m/z",1.0438,0.06181
"83.7_982.7131m/z",1.0437,0.061683
"466.29_754.5751m/z",0.95821,-0.061579
"631.8_603.534m/z",1.0436,0.061569
"253.09_649.5181m/z",0.95824,-0.061548
"646.86_885.7914m/z",1.0436,0.06154
"326.89_1064.4451m/z",1.0435,0.061486
"120.66_547.3597m/z",0.9583,-0.061458
"265.41_790.4774m/z",1.0435,0.0614
"397.28_1790.1239m/z",1.0434,0.06134
"588.8_857.6452m/z",1.0434,0.061305
"407.32_776.6079m/z",0.95842,-0.061277
"150.2_461.2726m/z",0.95842,-0.061269
"348.11_755.5411m/z",1.0434,0.061263
"425.91_425.8003m/z",0.95846,-0.061215
"86.44_1126.8047m/z",1.0433,0.061193
"90.77_495.3278m/z",1.0433,0.061135
"62.48_953.6812m/z",1.0433,0.061104
"640.24_915.8221m/z",0.95858,-0.06103
"326.89_630.5448m/z",0.95858,-0.061025
"314.57_883.5018m/z",0.9586,-0.061003
"92.37_623.4506m/z",1.0431,0.060901
"53.02_983.6926m/z",1.0431,0.060872
"269.06_845.6197m/z",1.043,0.060784
"644.81_890.8185m/z",0.95876,-0.060766
"SM(d18:2/18:0)",1.043,0.06072
"581.96_664.458m/z",0.95879,-0.06071
"442.56_799.6699m/z",1.043,0.060679
"354.96_876.5851m/z",0.95883,-0.060652
"242.03_593.4746m/z",0.95885,-0.06063
"326.67_624.5083m/z",1.0429,0.060577
"407.09_420.8069m/z",0.9589,-0.060555
"367.16_438.8064m/z",0.95892,-0.060513
"460.36_800.6574m/z",1.0428,0.060502
"387.92_761.485m/z",0.95901,-0.060388
"367.16_890.5857m/z",0.95902,-0.060374
"377.88_1552.1694m/z",0.95902,-0.06036
"500.17_648.6257m/z",0.95909,-0.060262
"357.24_782.447m/z",1.0426,0.060241
"397.28_844.6064m/z",1.0426,0.060172
"349.71_544.4194m/z",0.95918,-0.060119
"400.24_1507.1885m/z",0.95919,-0.060112
"392.26_792.63m/z",1.0425,0.060111
"581.96_663.4548m/z",1.0425,0.060064
"512.26_804.6841m/z",1.0425,0.060009
"597.01_361.289m/z",1.0424,0.059967
"629.52_896.7219m/z",1.0424,0.0599
"405.03_406.7904m/z",0.95938,-0.059832
"457.85_908.6736m/z",1.0423,0.059706
"430.24_855.6578m/z",1.0422,0.059619
"54.84_595.4199m/z",1.0422,0.05957
"574.2_407.3667m/z",1.0421,0.05951
"416.22_309.3157m/z",0.95966,-0.059402
"56.21_1129.7872m/z",1.042,0.059388
"PI(36:2); PI(18:0/18:2)|PI(18:1/18:1)",0.95973,-0.059302
"646.86_903.8224m/z",1.0419,0.059241
"420.78_757.6231m/z",1.0418,0.059096
"365.56_813.4877m/z",0.95988,-0.059067
"684.39_908.8653m/z",0.95991,-0.059029
"607.16_885.7751m/z",1.0417,0.059002
"459.45_185.0773m/z",0.95994,-0.058982
"382.22_879.6058m/z",1.0417,0.058935
"378.34_1478.1505m/z",1.0416,0.058803
"496.52_1632.4014m/z",0.96006,-0.0588
"402.3_641.5145m/z",1.0415,0.058698
"405.72_818.6068m/z",1.0415,0.058634
"294.62_472.4512m/z",1.0414,0.058488
"496.52_635.6431m/z",0.96028,-0.058468
"397.5_830.5912m/z",1.0413,0.058403
"H3PL",0.96034,-0.058389
"77.99_1068.7624m/z",1.0413,0.058359
"173.93_522.4229m/z",1.0413,0.058353
"340.58_538.5187m/z",0.96041,-0.058282
"478.61_803.6914m/z",1.0412,0.058269
"326.21_689.5585m/z",1.0412,0.058182
"456.94_730.5746m/z",1.0411,0.058041
"75.49_1114.7908m/z",1.041,0.058037
"365.79_716.5137m/z",0.9606,-0.057996
"66.13_674.5053m/z",1.041,0.057991
"326.89_932.5355m/z",1.041,0.057942
"330.09_714.4723m/z",0.96065,-0.057911
"469.71_872.6938m/z",0.96069,-0.057856
"458.3_1128.583m/z",0.96069,-0.057856
"90.77_496.3305m/z",0.96072,-0.057815
"326.89_628.5385m/z",0.96073,-0.057791
"431.61_927.5957m/z",0.96077,-0.057735
"PC(O-24:1/18:1) and/or PC(P-24:0/18:1)",1.0408,0.057724
"646.86_905.8297m/z",1.0408,0.057685
"397.96_1619.192m/z",0.9608,-0.057685
"365.56_116.9274m/z",1.0407,0.057617
"531.88_367.3364m/z",0.96093,-0.057502
"384.04_808.5865m/z",1.0406,0.057406
"256.97_382.3225m/z",1.0405,0.057333
"399.79_1506.1828m/z",0.96105,-0.057321
"447.58_435.8211m/z",1.0405,0.057298
"59.41_388.306m/z",0.96109,-0.057258
"294.62_491.4652m/z",1.0405,0.057248
"145.41_606.2865m/z",1.0403,0.056947
"81.87_712.0051m/z",0.96137,-0.056839
"500.39_670.6115m/z",0.96138,-0.05682
"326.67_912.5596m/z",0.96139,-0.056807
"397.05_834.598m/z",1.0402,0.056792
"469.94_611.5899m/z",1.0401,0.05679
"356.78_816.5751m/z",0.96146,-0.056704
"326.67_866.5273m/z",0.96146,-0.056704
"112.68_479.3329m/z",0.96147,-0.056687
"152.48_421.3586m/z",0.96147,-0.056681
"646.86_902.819m/z",1.0401,0.056668
"436.4_694.582m/z",0.96148,-0.056664
"270.43_370.3554m/z",0.96151,-0.056622
"629.52_859.7683m/z",0.96153,-0.05659
"294.62_674.5318m/z",1.04,0.056574
"LPC(0:0/16:1)",1.04,0.056567
"326.67_887.5637m/z",1.0399,0.056491
"383.81_116.9274m/z",0.96165,-0.056414
"600.89_778.7651m/z",0.96167,-0.05638
"629.75_1000.7055m/z",1.0398,0.056262
"365.56_782.5708m/z",0.96176,-0.056253
"55.76_895.6393m/z",1.0397,0.056208
"TG(56:5)_2",0.96189,-0.056062
"496.52_958.6458m/z",1.0395,0.055952
"401.61_889.6265m/z",0.96199,-0.055905
"373.78_630.4142m/z",1.0395,0.055851
"54.39_704.5164m/z",1.0395,0.05585
"288.0_883.5266m/z",0.96206,-0.055799
"184.76_518.3938m/z",0.96211,-0.055729
"86.44_1127.8075m/z",1.0394,0.055725
"436.63_873.6423m/z",1.0392,0.055467
"597.47_892.6928m/z",0.9623,-0.055438
"431.38_881.6156m/z",0.96234,-0.055387
"55.07_595.9219m/z",0.96239,-0.055314
"160.7_351.2533m/z",0.96239,-0.055308
"259.25_395.3306m/z",0.96242,-0.055263
"138.34_341.3056m/z",0.96247,-0.05518
"496.52_635.4756m/z",1.039,0.055162
"100.36_269.1453m/z",1.0389,0.055105
"103.55_249.6342m/z",1.0389,0.055073
"393.85_374.2614m/z",0.96256,-0.055045
"500.85_620.597m/z",0.96257,-0.055031
"57.58_551.3938m/z",1.0388,0.054948
"416.9_821.6103m/z",0.96265,-0.054915
"287.54_620.5009m/z",1.0388,0.054862
"100.13_950.6988m/z",1.0388,0.054854
"111.31_271.1612m/z",1.0387,0.054754
"384.04_809.5908m/z",1.0387,0.05475
"82.79_519.328m/z",0.96285,-0.054618
"393.4_745.6206m/z",1.0385,0.054527
"340.59_718.5459m/z",1.0384,0.05436
"269.06_844.6159m/z",1.0382,0.054071
"84.38_1361.9561m/z",0.96323,-0.054042
"72.29_778.5765m/z",1.0382,0.05402
"326.89_341.3057m/z",1.0381,0.053964
"162.07_538.388m/z",1.038,0.053852
"294.62_673.5283m/z",1.038,0.053772
"436.63_597.486m/z",0.96342,-0.053757
"316.17_361.236m/z",1.0379,0.053729
"294.85_505.3403m/z",1.0379,0.053603
"163.21_519.4001m/z",0.96354,-0.053587
"112.9_554.3953m/z",1.0378,0.053551
"H2PL",0.96358,-0.053522
"460.13_787.554m/z",1.0378,0.05348
"338.53_629.5506m/z",0.96362,-0.053461
"629.52_877.7984m/z",0.96363,-0.053445
"500.85_602.5875m/z",1.0377,0.053427
"500.85_636.5971m/z",1.0377,0.053411
"401.16_783.6257m/z",1.0377,0.053397
"63.62_723.4868m/z",0.96376,-0.053255
"100.13_545.344m/z",1.0376,0.05321
"55.99_661.4912m/z",1.0376,0.053204
"69.32_1244.8684m/z",1.0375,0.053116
"74.8_922.6688m/z",1.0375,0.053096
"401.16_762.5934m/z",0.96391,-0.053028
"201.08_518.3928m/z",1.0373,0.052894
"357.24_1543.1479m/z",0.96404,-0.052833
"440.51_778.577m/z",0.96405,-0.052824
"384.96_807.5778m/z",0.96406,-0.052812
"548.64_858.7312m/z",0.96407,-0.052794
"436.17_602.5229m/z",0.96411,-0.052725
"478.84_804.6941m/z",1.0372,0.052708
"576.94_899.7417m/z",0.96415,-0.052674
"Cholesterol",0.96418,-0.052631
"614.24_650.5961m/z",1.0372,0.05263
"299.18_817.589m/z",0.9642,-0.052599
"368.75_883.5554m/z",0.96432,-0.052419
"L3AB",0.96437,-0.052342
"350.4_383.7713m/z",1.0369,0.052322
"304.99_394.3576m/z",1.0369,0.052322
"L3PN",0.96439,-0.052307
"629.52_889.8057m/z",0.9644,-0.052289
"53.02_500.3619m/z",1.0369,0.052287
"98.53_1140.8202m/z",1.0368,0.052149
"354.96_832.5873m/z",0.96451,-0.052135
"458.3_1127.5798m/z",0.96455,-0.052075
"661.69_936.8095m/z",1.0367,0.051997
"356.21_963.4906m/z",1.0367,0.051979
"460.36_809.6533m/z",1.0366,0.051921
"473.36_622.5553m/z",1.0366,0.051909
"375.6_876.6113m/z",1.0365,0.051771
"350.17_786.5592m/z",0.96477,-0.05175
"357.01_857.5401m/z",1.0365,0.051737
"412.79_934.5894m/z",0.96478,-0.051721
"196.17_418.3434m/z",1.0365,0.05172
"420.55_574.5563m/z",1.0365,0.051696
"270.43_371.359m/z",0.96486,-0.051601
"350.4_801.5522m/z",0.96489,-0.051564
"661.69_937.8127m/z",1.0364,0.051547
"56.21_1128.784m/z",1.0364,0.051535
"81.19_1215.86m/z",1.0364,0.051535
"53.93_617.4339m/z",0.96494,-0.051494
"442.33_781.6587m/z",1.0363,0.051492
"478.84_184.0739m/z",1.0363,0.051488
"355.64_1548.138m/z",1.0363,0.051468
"294.62_490.4621m/z",1.0363,0.051392
"456.94_778.6587m/z",1.0363,0.051377
"74.34_1346.9373m/z",1.0362,0.051238
"314.57_749.571m/z",0.96521,-0.051093
"177.58_493.335m/z",1.036,0.051027
"364.19_867.5944m/z",0.96527,-0.050994
"496.52_634.6408m/z",1.0359,0.050949
"644.81_898.7374m/z",0.96537,-0.050852
"397.51_833.5893m/z",1.0358,0.050694
"615.83_907.7637m/z",0.96547,-0.050694
"342.87_599.5035m/z",1.0357,0.050672
"SM(d16:1/20:0)",0.96549,-0.050671
"83.7_1171.8339m/z",1.0357,0.050638
"150.2_379.2989m/z",1.0357,0.050626
"478.84_802.6887m/z",1.0357,0.050612
"76.4_660.4719m/z",1.0357,0.050591
"465.38_577.5749m/z",1.0356,0.050517
"71.15_1200.8421m/z",1.0356,0.050501
"447.81_436.3234m/z",1.0356,0.050494
"73.2_1156.8154m/z",1.0356,0.050449
"174.16_279.231m/z",1.0356,0.050437
"208.49_277.2166m/z",0.9657,-0.05036
"357.47_1178.3135m/z",1.0355,0.050359
"380.62_795.6108m/z",1.0355,0.050315
"392.48_880.6084m/z",1.0355,0.050265
"SM(d18:1/23:0)",1.0354,0.050154
"478.84_801.6857m/z",1.0353,0.050092
"377.88_1507.1559m/z",0.96588,-0.050082
"90.32_893.6589m/z",0.96589,-0.050065
"353.82_381.2542m/z",1.0353,0.050012
"358.84_775.5953m/z",1.0353,0.050009
"393.85_373.7586m/z",1.0353,0.049995
"60.55_572.438m/z",1.0353,0.049991
"349.94_802.5554m/z",1.0353,0.049984
"269.29_863.6297m/z",0.96607,-0.049795
"436.4_612.4743m/z",1.0351,0.049743
"379.48_550.5473m/z",0.96611,-0.049739
"79.82_734.0183m/z",1.035,0.049649
"170.74_559.3975m/z",1.035,0.049576
"430.24_908.6344m/z",1.0349,0.049461
"365.56_808.927m/z",1.0349,0.049454
"67.5_653.4613m/z",1.0349,0.049432
"647.55_931.8483m/z",1.0348,0.049355
"328.04_862.5528m/z",0.96641,-0.049293
"361.8_413.2959m/z",0.96643,-0.049266
"75.49_1112.7888m/z",1.0347,0.049262
"430.01_441.8299m/z",1.0347,0.049253
"97.16_484.3307m/z",0.9665,-0.049165
"376.97_778.56m/z",1.0347,0.049164
"301.92_685.5284m/z",0.96652,-0.049131
"350.4_689.5596m/z",0.96654,-0.049098
"356.78_1574.134m/z",1.0346,0.049076
"416.9_820.607m/z",0.96656,-0.049065
"394.77_115.9202m/z",1.0346,0.049032
"422.83_880.6428m/z",1.0346,0.049023
"604.88_914.7798m/z",1.0346,0.049019
"377.43_797.5902m/z",1.0346,0.049017
"450.54_572.3096m/z",0.96664,-0.048952
"145.41_504.3449m/z",1.0344,0.048843
"364.42_826.5905m/z",1.0344,0.048784
"211.46_578.486m/z",1.0343,0.048688
"345.6_825.5522m/z",1.0341,0.048393
"387.69_1582.2045m/z",1.0341,0.048363
"632.03_605.5442m/z",0.96708,-0.048289
"211.46_591.4603m/z",1.034,0.048211
"402.3_643.526m/z",0.96715,-0.048195
"478.84_598.5889m/z",1.0339,0.048154
"420.55_741.6275m/z",0.96725,-0.048036
"629.75_1119.6602m/z",1.0338,0.048014
"151.8_593.4539m/z",1.0338,0.047934
"328.04_861.549m/z",0.96736,-0.047876
"350.17_384.2752m/z",1.0337,0.047833
"595.42_686.5553m/z",1.0337,0.047819
"637.74_893.8565m/z",1.0337,0.047773
"388.15_1012.4627m/z",1.0337,0.04777
"614.24_372.3627m/z",1.0335,0.047586
"656.22_894.864m/z",0.96762,-0.047481
"394.31_610.5286m/z",0.96763,-0.047474
"69.55_514.3772m/z",1.0334,0.047381
"59.18_529.8828m/z",0.96772,-0.04734
"409.6_816.6295m/z",0.96774,-0.047305
"56.9_1362.9327m/z",1.0333,0.047294
"427.05_742.6312m/z",0.96777,-0.04727
"377.66_785.5901m/z",0.96777,-0.047262
"301.0_879.5029m/z",1.0333,0.047213
"49.59_387.2935m/z",1.0332,0.047185
"598.38_429.373m/z",0.96805,-0.046842
"491.49_974.661m/z",0.96807,-0.046816
"424.54_834.602m/z",0.9681,-0.046768
"53.02_982.69m/z",0.9681,-0.046768
"512.03_660.6285m/z",0.96813,-0.046722
"644.81_899.7385m/z",0.96817,-0.046665
"121.35_505.3487m/z",1.0329,0.046635
"484.88_616.6029m/z",0.96821,-0.046615
"629.97_875.6798m/z",0.96822,-0.046591
"311.15_832.5699m/z",1.0328,0.046557
"100.13_270.1533m/z",1.0327,0.046459
"192.75_368.3398m/z",1.0327,0.046433
"451.46_614.5867m/z",1.0327,0.04637
"614.46_673.5807m/z",1.0326,0.046277
"470.39_311.168m/z",1.0326,0.046231
"459.22_837.6752m/z",1.0325,0.04617
"86.67_936.6835m/z",1.0325,0.046161
"425.91_856.6452m/z",1.0325,0.046081
"160.7_349.2377m/z",0.96857,-0.046078
"269.29_701.5694m/z",0.9686,-0.046021
"420.55_776.6338m/z",1.0324,0.045934
"288.91_836.5276m/z",0.96868,-0.045907
"72.52_1390.9641m/z",1.0323,0.045866
"360.89_534.5251m/z",1.0323,0.045859
"397.28_845.61m/z",1.0322,0.045695
"336.25_966.4783m/z",1.0322,0.045672
"334.65_764.5843m/z",1.0321,0.045632
"413.25_415.283m/z",1.0321,0.045533
"377.66_784.5866m/z",0.96893,-0.045531
"64.08_1376.9481m/z",1.0319,0.045349
"195.94_578.485m/z",0.96906,-0.04534
"L3FC",0.96908,-0.045305
"379.48_713.5968m/z",0.9691,-0.045281
"465.38_576.5718m/z",1.0319,0.045241
"353.14_415.2819m/z",1.0317,0.04506
"60.78_624.9428m/z",0.96934,-0.044921
"356.78_817.5786m/z",0.96936,-0.044892
"370.13_794.5985m/z",0.9694,-0.044843
"364.42_792.5545m/z",1.0315,0.044802
"384.73_833.5901m/z",1.0315,0.044781
"314.57_474.2011m/z",1.0315,0.044753
"265.64_792.4927m/z",0.96951,-0.044678
"397.73_1766.1281m/z",1.0313,0.044452
"471.54_847.6888m/z",1.0313,0.044423
"412.79_858.6006m/z",1.0312,0.04434
"387.92_800.5427m/z",1.0312,0.044274
"420.78_578.5782m/z",0.96978,-0.044266
"275.22_445.3674m/z",0.96985,-0.044167
"442.1_584.3102m/z",0.96991,-0.044074
"166.86_420.3595m/z",1.031,0.044065
"397.96_1597.6713m/z",0.96993,-0.044041
"646.86_601.5198m/z",1.0309,0.043971
"269.75_649.5279m/z",0.97001,-0.043932
"376.97_794.5802m/z",1.0308,0.043802
"62.71_954.6818m/z",0.97015,-0.043723
"478.84_824.6713m/z",0.97018,-0.043675
"286.17_380.3422m/z",1.0307,0.043637
"295.07_523.3518m/z",1.0307,0.043581
"53.25_515.3982m/z",1.0306,0.04353
"431.15_769.6221m/z",0.97032,-0.043464
"346.52_731.5972m/z",1.0305,0.043322
"496.52_632.6345m/z",1.0304,0.04327
"59.18_1040.7319m/z",1.0304,0.043172
"72.06_300.143m/z",1.0304,0.043164
"447.12_772.6268m/z",0.97055,-0.043121
"493.09_842.7203m/z",0.97057,-0.043099
"195.94_651.5308m/z",1.0302,0.042903
"460.36_810.6568m/z",0.9707,-0.042899
"428.87_587.5393m/z",1.0301,0.042801
"430.24_1125.5639m/z",1.0301,0.042746
"389.29_819.6126m/z",1.03,0.042708
"72.75_704.9974m/z",1.03,0.042694
"398.65_1608.2158m/z",0.9709,-0.042612
"629.75_999.7022m/z",1.0299,0.042556
"92.6_1038.7521m/z",1.0298,0.042405
"588.57_664.458m/z",0.97104,-0.042399
"496.52_411.4025m/z",1.0298,0.042389
"478.84_534.4042m/z",1.0298,0.042367
"57.35_852.6127m/z",0.97112,-0.042282
"453.51_830.6101m/z",1.0297,0.042255
"353.14_414.7793m/z",1.0297,0.042195
"338.3_631.5579m/z",0.97124,-0.042096
"72.75_1391.9656m/z",1.0296,0.04209
"413.02_860.6118m/z",1.0295,0.041952
"397.51_1643.1874m/z",0.97135,-0.041934
"461.96_808.6664m/z",0.97137,-0.041909
"470.62_630.6189m/z",1.0293,0.041708
"80.51_1024.7364m/z",1.0293,0.041635
"352.68_882.5263m/z",0.97156,-0.041631
"421.46_796.6229m/z",1.0292,0.041574
"64.53_463.3394m/z",1.0292,0.04148
"LPC(19:0/0:0)",1.0291,0.041328
"387.92_764.5989m/z",1.0291,0.041326
"478.84_378.3735m/z",1.029,0.041288
"413.25_839.6354m/z",0.97179,-0.041284
"326.89_629.5418m/z",0.9718,-0.041275
"309.55_677.5596m/z",1.029,0.041203
"647.77_930.8436m/z",0.97187,-0.04116
"369.9_784.4595m/z",1.0289,0.041099
"442.56_397.3121m/z",1.0289,0.041095
"377.88_1508.155m/z",1.0289,0.041081
"660.32_664.4579m/z",0.97197,-0.041021
"L1TG",0.97213,-0.040777
"177.58_591.3114m/z",1.0286,0.040707
"427.05_760.6415m/z",0.97225,-0.040602
"LDTG",0.97227,-0.040567
"367.85_747.5743m/z",1.0285,0.040531
"395.22_795.6107m/z",1.0285,0.040497
"63.62_718.5315m/z",1.0284,0.04044
"436.17_691.5616m/z",0.97236,-0.040432
"401.61_745.6222m/z",1.0284,0.040348
"67.04_865.627m/z",1.0284,0.040339
"56.44_573.4075m/z",1.0283,0.040313
"400.7_797.6264m/z",0.97245,-0.040304
"596.1_784.7553m/z",1.0283,0.040252
"427.05_790.6241m/z",1.0283,0.04022
"350.62_740.5581m/z",1.0282,0.040189
