"","Fold Change","log2(FC)"
"557.09_368.3398m/z",0.68886,-0.53771
"103.55_500.276m/z",1.4516,0.5376
"365.79_568.3409m/z",0.68908,-0.53725
"110.62_642.3172m/z",1.4511,0.5371
"329.86_811.5374m/z",0.68915,-0.5371
"590.4_873.6971m/z",0.6892,-0.537
"508.15_795.6913m/z",0.68922,-0.53696
"430.7_601.0188m/z",1.4508,0.53686
"419.41_387.7733m/z",0.68929,-0.53682
"371.04_809.5905m/z",0.68929,-0.53681
"588.57_575.5036m/z",0.6893,-0.5368
"401.84_908.5785m/z",1.4507,0.53679
"469.48_488.3502m/z",1.4507,0.53678
"323.25_414.7767m/z",0.68939,-0.53661
"92.83_433.2315m/z",1.4504,0.53647
"317.31_648.5085m/z",0.68946,-0.53646
"345.6_864.5752m/z",0.68951,-0.53636
"111.31_272.6712m/z",1.4503,0.53634
"278.65_877.4877m/z",0.68952,-0.53633
"96.93_289.6473m/z",0.6896,-0.53617
"335.11_1062.8312m/z",1.4499,0.53595
"336.02_1527.1246m/z",1.4496,0.53567
"387.01_1580.1719m/z",0.68985,-0.53565
"426.59_1574.2683m/z",0.68999,-0.53535
"333.28_822.5658m/z",1.4491,0.53513
"361.8_413.2959m/z",0.69013,-0.53506
"618.34_841.7181m/z",0.69026,-0.53479
"335.79_1484.1305m/z",0.6904,-0.5345
"363.96_905.5502m/z",1.4482,0.53426
"329.86_777.5301m/z",0.69056,-0.53415
"411.42_798.6562m/z",1.448,0.53409
"386.78_835.6069m/z",0.69062,-0.53404
"154.99_329.248m/z",0.69088,-0.5335
"654.39_922.7933m/z",0.69089,-0.53346
"285.95_376.3128m/z",0.69091,-0.53343
"LPC(P-16:0/0:0)",0.69093,-0.53339
"505.41_895.7001m/z",1.4472,0.53329
"296.44_907.5329m/z",1.4471,0.53319
"639.56_974.7694m/z",0.69103,-0.53318
"422.37_839.6375m/z",1.447,0.53302
"309.55_1179.7346m/z",0.69123,-0.53275
"415.53_777.5639m/z",0.69125,-0.53272
"247.84_380.3079m/z",1.4464,0.53248
"LPC(18:2/0:0)",1.4463,0.53239
"627.47_1226.5596m/z",0.69143,-0.53235
"473.59_767.6597m/z",0.69144,-0.53232
"645.72_603.4431m/z",0.69157,-0.53206
"413.02_415.7874m/z",1.446,0.53204
"345.37_861.5472m/z",0.69165,-0.53188
"205.53_381.351m/z",0.69169,-0.5318
"LPC(0:0/18:2)",1.4456,0.53172
"345.6_827.5591m/z",1.4454,0.53147
"418.27_405.2983m/z",1.4452,0.53125
"100.13_537.3386m/z",1.4452,0.53125
"472.91_869.691m/z",0.69204,-0.53108
"174.84_489.4047m/z",1.4449,0.53098
"398.65_930.5519m/z",1.4448,0.53083
"368.53_1218.4395m/z",1.4447,0.53082
"616.29_920.7221m/z",1.4447,0.5308
"409.83_750.6198m/z",1.4443,0.53033
"100.36_259.6634m/z",1.4441,0.53022
"605.11_972.803m/z",0.69247,-0.53018
"312.75_627.534m/z",1.4441,0.53016
"96.71_282.6577m/z",0.6925,-0.53012
"636.14_869.7475m/z",0.69255,-0.53001
"599.75_882.7562m/z",0.69274,-0.52961
"LPC(0:0/22:6)",0.69276,-0.52958
"346.52_557.9328m/z",1.4432,0.52927
"100.13_521.3436m/z",1.443,0.52903
"357.7_1166.813m/z",1.4428,0.5289
"387.01_822.4943m/z",1.4427,0.52877
"HexCer(d18:1/20:0)",0.69318,-0.52871
"614.23_369.7031m/z",1.4425,0.52859
"412.79_417.2977m/z",1.4425,0.52857
"462.64_1008.8963m/z",0.69327,-0.5285
"325.75_858.5238m/z",1.442,0.52806
"405.03_406.7904m/z",0.69356,-0.5279
"669.56_972.9418m/z",0.69362,-0.52778
"67.5_454.2114m/z",0.69366,-0.52771
"PC(18:0/22:6)",0.69368,-0.52766
"356.56_1592.1594m/z",0.69371,-0.52759
"278.65_878.4939m/z",0.69378,-0.52746
"401.84_871.6242m/z",1.4412,0.52724
"342.41_390.777m/z",0.69398,-0.52703
"404.35_876.6128m/z",0.69406,-0.52686
"96.71_584.3353m/z",0.69408,-0.52682
"365.56_808.8038m/z",1.4406,0.52666
"355.87_852.5753m/z",0.69426,-0.52645
"55.53_463.0784m/z",1.4401,0.52616
"636.37_885.723m/z",0.69441,-0.52615
"Zeta-carotene",0.69447,-0.52603
"316.63_728.5782m/z",1.4398,0.52589
"543.74_647.6531m/z",0.6946,-0.52576
"436.63_910.594m/z",1.4395,0.52556
"660.78_1150.7101m/z",0.69485,-0.52522
"335.79_1483.127m/z",0.69488,-0.52517
"328.95_1775.1123m/z",0.69488,-0.52516
"377.43_1551.163m/z",0.69489,-0.52514
"324.16_373.7405m/z",1.439,0.52511
"430.7_810.6566m/z",1.439,0.52506
"366.25_777.4264m/z",1.4389,0.52495
"HexCer(d16:1/24:0)",0.69499,-0.52493
"402.3_828.6126m/z",1.4389,0.52493
"301.69_376.2249m/z",1.4388,0.52487
"131.04_276.208m/z",0.6951,-0.5247
"644.81_877.8066m/z",0.69512,-0.52468
"100.13_519.3288m/z",1.4386,0.52466
"658.95_630.6187m/z",0.69517,-0.52457
"667.5_871.8684m/z",0.69519,-0.52453
"473.82_602.476m/z",0.69528,-0.52433
"533.25_649.6328m/z",0.69534,-0.52421
"656.22_972.9383m/z",1.4381,0.5242
"599.75_927.738m/z",0.69535,-0.52419
"333.97_766.5396m/z",1.438,0.52406
"142.9_325.2168m/z",0.69546,-0.52397
"448.95_817.655m/z",1.4378,0.52382
"588.8_887.6837m/z",0.69562,-0.52363
"329.86_776.5254m/z",0.69579,-0.52327
"422.37_837.6221m/z",1.4369,0.52298
"517.5_600.6049m/z",0.69599,-0.52287
"Cer(d19:1/22:0)",0.696,-0.52284
"335.11_1079.8377m/z",1.4368,0.52284
"335.11_1061.8277m/z",1.4367,0.52279
"439.82_746.6002m/z",0.69605,-0.52274
"152.48_515.372m/z",1.4366,0.52263
"100.13_503.3332m/z",1.4365,0.52259
"644.81_876.8032m/z",0.69612,-0.52259
"447.58_422.8129m/z",0.69619,-0.52246
"616.29_919.7185m/z",1.4364,0.52241
"464.01_639.5751m/z",0.69622,-0.52239
"408.91_856.6079m/z",1.4362,0.52226
"389.06_1518.2054m/z",0.69629,-0.52224
"142.67_327.2324m/z",0.69639,-0.52204
"369.9_822.5464m/z",1.4358,0.52183
"425.45_776.5594m/z",0.69649,-0.52182
"301.23_861.5406m/z",1.4358,0.52181
"84.16_416.3365m/z",0.69653,-0.52175
"376.97_794.5802m/z",1.4356,0.52167
"445.98_830.6807m/z",1.4354,0.52149
"581.04_870.7452m/z",0.6967,-0.5214
"399.33_749.5906m/z",1.4352,0.52125
"487.39_591.59m/z",0.69678,-0.52122
"379.94_750.5452m/z",0.6968,-0.52119
"317.54_933.5488m/z",0.69682,-0.52113
"413.02_860.6118m/z",1.435,0.5211
"401.16_750.5451m/z",0.69685,-0.52107
"413.25_840.6384m/z",1.4349,0.52094
"364.65_824.5817m/z",1.4344,0.52046
"200.51_523.4319m/z",0.69718,-0.5204
"533.25_619.621m/z",0.69718,-0.5204
"Docosahexaenoic FA(22:6)",0.69725,-0.52026
"581.96_370.3554m/z",0.6973,-0.52015
"381.53_1536.1762m/z",0.69733,-0.52009
"455.79_399.8007m/z",0.69741,-0.51993
"406.86_789.5266m/z",1.4338,0.51981
"TG(60:9)",0.69752,-0.5197
"111.08_279.159m/z",1.4336,0.51969
"TG(56:6)_1",0.69759,-0.51955
"114.73_570.3562m/z",1.4335,0.51951
"426.36_549.544m/z",1.4334,0.51945
"352.68_519.497m/z",1.4333,0.51933
"599.98_1021.6855m/z",1.4332,0.5192
"TG(52:2)",0.69778,-0.51916
"128.76_271.6654m/z",1.4331,0.51913
"352.91_568.5291m/z",1.433,0.519
"L1PN",1.4327,0.5187
"652.57_912.7538m/z",0.69801,-0.51869
"401.38_626.5874m/z",1.4325,0.51858
"L1AB",1.4324,0.51845
"295.76_621.4881m/z",1.4323,0.51836
"LPI(16:0/0:0)",0.69821,-0.51827
"397.73_811.5079m/z",1.4322,0.51826
"599.98_896.772m/z",1.4322,0.51823
"632.49_606.5507m/z",0.69824,-0.5182
"410.74_772.6392m/z",1.4321,0.51818
"599.98_879.745m/z",1.4321,0.51811
"355.42_1524.1397m/z",0.69829,-0.51809
"434.35_822.6382m/z",0.69839,-0.51789
"80.73_828.5769m/z",1.4319,0.51789
"588.8_936.7294m/z",1.4318,0.51787
"277.5_649.516m/z",1.4318,0.51778
"99.44_714.2785m/z",1.4315,0.51755
"352.68_518.4936m/z",1.4314,0.51746
"317.54_652.5387m/z",0.69863,-0.51741
"471.31_646.6163m/z",1.4312,0.51722
"418.95_830.6276m/z",1.431,0.51702
"386.78_834.6033m/z",0.69888,-0.51688
"500.17_723.6793m/z",0.6989,-0.51683
"334.43_544.419m/z",1.4303,0.51634
"345.83_713.5594m/z",1.4303,0.51632
"409.83_820.6228m/z",0.69917,-0.51629
"437.54_789.6884m/z",1.4302,0.51623
"398.53_890.5892m/z",1.4302,0.51621
"375.6_746.5124m/z",0.69933,-0.51596
"588.57_865.6989m/z",0.69947,-0.51566
"81.87_564.2703m/z",0.69965,-0.51528
"430.7_602.0215m/z",1.4292,0.51525
"644.81_878.81m/z",0.7,-0.51457
"644.58_580.5327m/z",0.7001,-0.51436
"636.82_589.5198m/z",0.70017,-0.51421
"401.84_814.6244m/z",1.4282,0.51416
"448.72_431.8183m/z",1.4281,0.5141
"100.13_534.3196m/z",1.4281,0.51405
"615.83_904.7468m/z",1.428,0.51396
"133.55_553.3166m/z",1.4279,0.51391
"334.65_158.9749m/z",1.4278,0.51381
"326.67_653.5509m/z",0.70038,-0.51379
"387.92_762.9403m/z",0.70043,-0.51368
"396.36_725.5302m/z",1.4274,0.51338
"629.75_962.7495m/z",1.4274,0.51338
"384.96_572.4809m/z",1.4273,0.51326
"447.58_849.6575m/z",0.70066,-0.51322
"348.34_840.5727m/z",0.70076,-0.51302
"395.68_710.5945m/z",0.70079,-0.51296
"342.41_389.7716m/z",0.70089,-0.51274
"413.02_417.8012m/z",1.4266,0.51263
"422.37_861.62m/z",1.4265,0.51252
"128.76_564.3662m/z",1.4265,0.51251
"611.5_830.733m/z",0.701,-0.51251
"412.79_416.795m/z",1.4263,0.5123
"375.6_747.5157m/z",0.70114,-0.51222
"100.36_260.1653m/z",1.4262,0.5122
"306.59_389.7694m/z",0.70119,-0.51212
"402.3_394.3088m/z",1.426,0.51199
"524.58_882.729m/z",1.426,0.51195
"625.19_933.7886m/z",0.70129,-0.51192
"366.7_821.5907m/z",0.70135,-0.5118
"352.79_400.7902m/z",0.70146,-0.51156
"398.19_1574.2067m/z",1.4252,0.51117
"270.66_557.457m/z",1.4251,0.5111
"517.5_694.6348m/z",0.70171,-0.51106
"297.58_728.5241m/z",0.70175,-0.51097
"430.92_1073.5672m/z",1.4248,0.51072
"368.07_914.5837m/z",1.4246,0.51052
"388.15_760.9173m/z",0.70199,-0.51047
"661.01_929.7717m/z",0.70201,-0.51044
"422.37_836.6168m/z",1.4244,0.5104
"639.79_906.7626m/z",0.70203,-0.5104
"376.97_793.5788m/z",1.4244,0.51034
"334.88_782.906m/z",1.4244,0.51031
"611.5_831.7359m/z",0.70208,-0.5103
"133.55_555.3312m/z",1.4242,0.51017
"426.82_762.6438m/z",0.70219,-0.51006
"492.18_616.6031m/z",0.7022,-0.51004
"588.8_369.3518m/z",0.70222,-0.51
"500.39_692.6195m/z",0.70227,-0.50991
"363.96_1002.5209m/z",1.4239,0.50987
"620.62_844.7471m/z",0.70239,-0.50966
"285.03_279.2305m/z",1.4235,0.50944
"464.01_603.5354m/z",0.70253,-0.50938
"100.13_520.3402m/z",1.4232,0.50919
"PE(O-16:1/22:6) and/or PE(P-16:0/22:6)",0.70282,-0.50877
"335.11_1588.1343m/z",1.4228,0.5087
"326.21_600.5097m/z",1.4226,0.50852
"435.94_429.3731m/z",1.4225,0.50839
"405.49_746.5496m/z",1.4223,0.50824
"620.17_561.4884m/z",0.70311,-0.50818
"347.88_1046.4499m/z",1.4222,0.50809
"340.59_698.5575m/z",0.70318,-0.50803
"650.06_868.8433m/z",0.70329,-0.5078
"396.13_909.5716m/z",1.4218,0.50772
"Docosapentaenoic acid FA(22:5)_1",0.70338,-0.50762
"270.43_505.3017m/z",1.4216,0.50751
"229.94_409.3108m/z",0.70349,-0.5074
"392.49_732.6001m/z",1.4215,0.50738
"582.87_895.7592m/z",0.70352,-0.50733
"255.6_311.2951m/z",1.4214,0.50728
"355.87_1615.1543m/z",0.70359,-0.50718
"Acetoacetic acid",1.4212,0.50707
"L3FC",1.4209,0.50681
"H2CH",1.42,0.50589
"H2A1",1.42,0.50589
"336.71_874.5524m/z",0.70424,-0.50586
"660.78_908.8493m/z",0.70435,-0.50564
"368.75_828.5754m/z",1.4196,0.50548
"432.06_586.4966m/z",1.4195,0.50542
"397.05_1570.1894m/z",0.70452,-0.50528
"398.19_788.9149m/z",1.4193,0.50519
"118.84_413.3081m/z",1.4193,0.50517
"644.81_879.8141m/z",0.7046,-0.50512
"389.75_770.6071m/z",1.4192,0.50505
"581.04_869.743m/z",0.70469,-0.50494
"612.64_624.5074m/z",0.70478,-0.50476
"350.62_395.7709m/z",0.70489,-0.50453
"200.73_250.1917m/z",1.4186,0.50451
"330.77_1120.6377m/z",1.4186,0.50447
"437.31_814.6341m/z",1.4183,0.50419
"484.88_617.6057m/z",0.70509,-0.50412
"195.94_419.3512m/z",0.7052,-0.5039
"500.85_586.5898m/z",0.70522,-0.50386
"380.62_1082.4853m/z",1.4179,0.50377
"376.97_778.56m/z",1.4179,0.50375
"333.28_864.5747m/z",1.4178,0.50368
"615.6_884.7718m/z",0.7054,-0.50349
"296.21_679.5116m/z",0.70547,-0.50334
"133.55_554.324m/z",1.4171,0.50293
"424.31_829.6153m/z",1.417,0.50288
"365.79_818.6042m/z",0.70574,-0.50278
"283.66_430.3788m/z",1.4169,0.50273
"376.97_928.5079m/z",1.4169,0.50271
"339.9_756.5548m/z",1.4168,0.50261
"391.35_561.9612m/z",1.4167,0.50259
"373.55_766.5498m/z",1.4167,0.50254
"LPC(22:5/0:0)_2",1.4167,0.5025
"394.77_546.525m/z",1.4165,0.50231
"99.44_641.3051m/z",1.4162,0.50201
"413.13_418.3052m/z",1.4161,0.5019
"636.37_883.7207m/z",0.70622,-0.50182
"425.91_425.8003m/z",0.70633,-0.50158
"302.6_733.55m/z",1.4158,0.50158
"413.25_415.283m/z",1.4157,0.50153
"116.1_426.3583m/z",1.4156,0.5014
"500.39_623.5611m/z",0.70651,-0.50121
"538.5_747.6058m/z",0.70654,-0.50117
"327.58_814.5597m/z",0.70667,-0.5009
"363.96_1122.4786m/z",1.4151,0.5009
"397.96_1614.1869m/z",1.415,0.50076
"100.13_516.3088m/z",1.4148,0.50059
"285.49_275.2012m/z",1.4145,0.50027
"413.02_852.6134m/z",1.4143,0.50006
"100.13_257.6497m/z",1.4141,0.49988
"642.76_856.7466m/z",0.70718,-0.49985
"364.19_867.5944m/z",1.414,0.49983
"184.08_515.3725m/z",1.4139,0.49969
"376.97_792.5754m/z",1.4137,0.49944
"301.92_474.2012m/z",1.4136,0.49942
"406.86_841.5216m/z",1.4135,0.49928
"599.98_880.7488m/z",1.4135,0.49926
"470.39_874.7066m/z",1.4135,0.49924
"Octadecenoylcarnitine CAR(18:1)",1.4133,0.49902
"287.09_829.4848m/z",1.4132,0.49892
"133.55_369.3471m/z",1.4131,0.49891
"436.17_738.6253m/z",0.70764,-0.49891
"346.75_727.5753m/z",1.4131,0.49885
"100.13_518.3242m/z",1.4129,0.49863
"456.02_796.5863m/z",0.70788,-0.49842
"453.06_805.5948m/z",0.70802,-0.49814
"642.76_855.743m/z",0.70806,-0.49805
"445.53_638.6076m/z",1.4122,0.49792
"329.17_822.4762m/z",1.4118,0.49752
"49.37_498.9298m/z",1.4118,0.4975
"609.9_949.8064m/z",0.70843,-0.49731
"H3PL",1.4116,0.49728
"413.02_416.2907m/z",1.4115,0.49723
"286.17_378.3272m/z",0.70858,-0.49701
"627.01_945.7347m/z",1.4111,0.49682
"594.5_829.7202m/z",0.7087,-0.49676
"446.21_869.6143m/z",0.70874,-0.49667
"422.37_841.6441m/z",1.4107,0.4964
"492.18_617.606m/z",0.70932,-0.49549
"382.45_827.6011m/z",1.4096,0.49532
"206.9_579.49m/z",0.70944,-0.49525
"100.13_542.3232m/z",1.4095,0.49517
"481.35_834.712m/z",1.4094,0.49512
"652.57_911.7506m/z",0.70951,-0.49511
"DG(36:2); DG(18:1/18:1) | DG(18:0/18:2)",0.70957,-0.49499
"334.43_808.5779m/z",1.4092,0.4949
"406.4_744.5447m/z",1.4092,0.49488
"392.48_880.6084m/z",1.4092,0.49487
"L2PL",1.409,0.49471
"364.19_866.5909m/z",1.4089,0.49452
"624.05_902.8015m/z",0.7098,-0.49452
"329.63_779.5429m/z",0.70989,-0.49434
"611.27_848.7628m/z",0.70992,-0.49427
"443.24_889.7002m/z",1.4085,0.49418
"385.19_806.5767m/z",1.4084,0.49403
"159.33_381.351m/z",0.71012,-0.49386
"128.53_548.3715m/z",1.4081,0.49376
"653.02_960.8106m/z",0.71017,-0.49376
"397.5_1669.1556m/z",1.408,0.49363
"660.78_1031.7545m/z",0.71031,-0.49349
"345.83_789.6024m/z",1.4077,0.49337
"350.62_382.7647m/z",1.4076,0.4932
"184.76_447.3455m/z",1.4075,0.49313
"417.13_829.6166m/z",1.4075,0.49313
"346.97_767.573m/z",0.71051,-0.49307
"317.31_907.5339m/z",0.71063,-0.49282
"409.83_821.627m/z",0.71073,-0.49262
"287.09_857.5156m/z",1.407,0.49262
"615.38_602.5227m/z",1.4069,0.49256
"116.1_428.3643m/z",1.4069,0.49255
"149.29_504.3073m/z",0.71085,-0.49237
"397.5_770.5699m/z",1.4067,0.49234
"475.87_409.8161m/z",1.4066,0.49225
"269.75_485.2724m/z",0.71093,-0.49222
"111.31_545.3451m/z",1.4065,0.49211
"Methionine",1.4064,0.49205
"306.36_780.5544m/z",0.71102,-0.49203
"L2AB",1.4062,0.49181
"174.62_491.3714m/z",0.71116,-0.49176
"599.98_903.7381m/z",1.4061,0.49165
"458.99_1664.3504m/z",0.71123,-0.49162
"632.71_887.7904m/z",0.71123,-0.49161
"L2PN",1.4059,0.49152
"100.36_368.1835m/z",1.4059,0.4915
"275.45_430.3771m/z",1.4054,0.49097
"334.42_827.5632m/z",1.4052,0.49074
"362.14_878.5908m/z",0.71172,-0.49063
"599.75_917.7032m/z",1.405,0.49053
"637.51_592.5391m/z",0.71179,-0.49047
"357.01_1570.1614m/z",0.71184,-0.49038
"329.18_821.4729m/z",1.4048,0.49037
"642.53_1096.6632m/z",0.7119,-0.49026
"407.54_797.6274m/z",1.4047,0.49025
"436.4_839.6379m/z",1.4046,0.49019
"329.86_387.7561m/z",0.71194,-0.49018
"100.36_269.6498m/z",1.4045,0.49009
"497.88_811.6818m/z",0.71202,-0.49001
"481.58_833.7073m/z",1.4042,0.48978
"402.3_829.6165m/z",1.4042,0.48977
"436.17_739.6288m/z",0.71214,-0.48976
"418.27_590.569m/z",1.4041,0.48967
"332.83_400.2595m/z",1.4036,0.48917
"395.0_711.5978m/z",0.7125,-0.48903
"530.74_674.6435m/z",0.71258,-0.48888
"593.36_881.6714m/z",1.4033,0.4888
"346.74_806.7885m/z",0.71269,-0.48865
"611.27_847.2932m/z",0.71278,-0.48847
"368.75_842.5908m/z",1.4029,0.4884
"435.72_430.3791m/z",1.4026,0.48809
"302.6_662.4962m/z",1.4025,0.48795
"458.53_775.6676m/z",0.71305,-0.48793
"517.73_651.6173m/z",0.71311,-0.4878
"302.6_280.2642m/z",1.4022,0.48771
"403.21_409.2987m/z",1.4019,0.48739
"348.34_856.5858m/z",0.71337,-0.48727
"375.37_878.5936m/z",1.4017,0.48722
"237.24_792.4925m/z",0.71347,-0.48707
"371.27_837.6109m/z",1.4015,0.48696
"100.13_517.3144m/z",1.4014,0.48689
"464.01_604.5384m/z",0.71361,-0.4868
"365.56_116.9274m/z",1.4013,0.48672
"290.05_885.5406m/z",0.71366,-0.4867
"100.36_422.2295m/z",1.4012,0.48667
"482.49_792.6714m/z",0.71383,-0.48634
"447.81_436.3234m/z",0.71391,-0.48618
"H1A2",1.4007,0.48618
"489.44_850.6707m/z",1.4007,0.48614
"470.17_911.6587m/z",1.4006,0.48605
"297.81_424.3663m/z",1.4005,0.4859
"437.77_841.6526m/z",1.4004,0.48587
"397.5_771.5731m/z",1.4004,0.48582
"PI(20:0/20:4)",1.4003,0.48576
"270.66_558.4603m/z",1.4002,0.48567
"397.73_812.6096m/z",1.4001,0.48552
"351.54_704.5781m/z",1.4,0.48548
"616.74_604.5377m/z",0.71432,-0.48535
"409.37_878.6266m/z",0.71461,-0.48478
"422.37_840.6406m/z",1.3993,0.48471
"V4PL",0.71469,-0.48461
"354.73_763.5118m/z",0.71471,-0.48458
"370.12_1576.1723m/z",0.71475,-0.4845
"342.87_783.5741m/z",0.71476,-0.48447
"388.83_1561.1894m/z",0.71476,-0.48446
"533.25_746.6055m/z",0.71487,-0.48424
"416.44_264.2693m/z",0.71491,-0.48416
"369.44_850.5956m/z",0.71505,-0.48389
"134.0_561.3791m/z",1.3985,0.48388
"334.99_159.9757m/z",1.3984,0.48373
"584.01_429.373m/z",1.3981,0.48348
"409.14_873.6304m/z",1.3981,0.48347
"333.74_824.5772m/z",1.3981,0.48343
"LPC(20:2/0:0)",1.398,0.48341
"334.43_806.5711m/z",1.398,0.4834
"339.9_757.5581m/z",1.3978,0.48315
"335.11_1063.8361m/z",1.3978,0.48313
"402.3_759.6193m/z",1.3976,0.483
"413.71_753.5634m/z",1.3975,0.48287
"628.38_974.8179m/z",0.71556,-0.48286
"413.47_750.5436m/z",1.3975,0.48281
"369.9_1573.1817m/z",1.3974,0.48278
"611.27_943.7191m/z",1.3973,0.48268
"325.75_394.2594m/z",0.71567,-0.48263
"653.25_954.8498m/z",0.7157,-0.48257
"376.74_830.5891m/z",1.3971,0.48247
"376.97_822.603m/z",0.71578,-0.48241
"306.59_796.5487m/z",0.71579,-0.4824
"615.83_903.7435m/z",1.3971,0.48239
"257.88_445.3675m/z",0.71587,-0.48223
"533.25_648.6294m/z",0.7159,-0.48218
"368.75_1001.508m/z",1.3964,0.4817
"376.06_748.5293m/z",0.71632,-0.48133
"226.06_536.468m/z",1.3959,0.48123
"356.56_794.5313m/z",1.3958,0.4811
"287.09_828.4776m/z",1.3957,0.48101
"100.13_257.1455m/z",1.3956,0.48088
"LPI(18:1/0:0)_1",0.71655,-0.48086
"329.17_724.4999m/z",1.3954,0.4807
"400.93_905.6157m/z",1.3954,0.4807
"430.7_834.6551m/z",1.3949,0.48018
"100.13_514.2935m/z",1.3948,0.48011
"398.42_786.8165m/z",1.3948,0.48011
"L1PL",1.3947,0.48
"350.62_740.5581m/z",0.71705,-0.47986
"397.28_832.5978m/z",1.3946,0.47984
"642.3_627.5345m/z",0.71715,-0.47965
"398.19_1601.2127m/z",1.3942,0.4794
"326.21_598.4927m/z",1.394,0.47923
"Sulfo2HexCer(d42:2)",0.71738,-0.47918
"606.7_922.7877m/z",0.71745,-0.47906
"312.29_773.5536m/z",1.3938,0.47901
"287.09_858.52m/z",1.3938,0.479
"316.17_622.4083m/z",1.3936,0.47884
"653.71_918.8469m/z",0.71755,-0.47884
"357.01_1568.1586m/z",0.71764,-0.47866
"100.36_411.1936m/z",1.3934,0.47858
"398.19_1576.2124m/z",1.3934,0.47856
"409.83_631.558m/z",1.3933,0.47853
"323.7_412.7637m/z",0.71773,-0.47849
"625.19_951.8225m/z",0.71777,-0.47841
"409.83_829.6176m/z",1.393,0.47822
"397.28_1645.2013m/z",0.71788,-0.4782
"400.93_807.6366m/z",1.3929,0.47814
"362.72_732.5563m/z",1.3929,0.47811
"473.82_605.6059m/z",0.71797,-0.478
"PI(16:0/22:5)",0.71801,-0.47793
"357.24_783.6829m/z",1.3924,0.47759
"Cer(d18:2/18:0)",1.3923,0.47751
"93.28_409.2353m/z",1.3922,0.47739
"501.08_622.6117m/z",0.71829,-0.47737
"174.62_490.4075m/z",1.3921,0.47721
"517.51_635.6157m/z",0.7184,-0.47714
"611.27_972.6743m/z",0.71844,-0.47706
"287.09_827.4705m/z",1.3918,0.47692
"431.61_953.715m/z",1.3917,0.47683
"408.0_764.6393m/z",1.3917,0.4768
"407.54_796.6223m/z",1.3916,0.47678
"635.68_846.7597m/z",0.71858,-0.47678
"385.87_893.6097m/z",0.71863,-0.47669
"315.94_744.5195m/z",1.3914,0.47651
"290.05_883.5335m/z",0.71873,-0.47647
"100.36_464.2411m/z",1.3912,0.47628
"286.86_826.4624m/z",1.3911,0.47626
"110.85_604.3614m/z",1.3909,0.47605
"469.71_404.3212m/z",1.3907,0.47586
"368.53_1120.4626m/z",1.3904,0.47552
"588.8_735.5654m/z",0.71924,-0.47546
"472.91_792.6724m/z",0.71926,-0.47541
"624.96_956.7791m/z",0.71928,-0.47538
"424.76_1263.8286m/z",0.7193,-0.47534
"128.76_272.6731m/z",1.3901,0.47518
"622.45_590.5233m/z",0.7194,-0.47514
"447.58_848.6541m/z",0.71947,-0.47499
"317.31_908.5403m/z",0.71948,-0.47497
"250.12_377.3217m/z",0.71949,-0.47495
"82.79_258.1534m/z",0.71956,-0.47482
"377.2_792.5916m/z",0.71957,-0.47479
"298.72_883.532m/z",1.3895,0.47459
"93.05_384.1785m/z",1.3895,0.47453
"530.51_658.6499m/z",0.71972,-0.47448
"357.47_1557.5962m/z",1.3891,0.47415
"431.38_589.0128m/z",1.3889,0.47398
"Phenylalanine",1.3888,0.47379
"401.16_627.5911m/z",1.3884,0.47346
"401.84_909.5817m/z",1.3883,0.47336
"597.47_855.7357m/z",0.72029,-0.47335
"611.5_846.756m/z",0.72033,-0.47327
"430.24_1027.5882m/z",1.3881,0.47313
"397.5_844.9549m/z",1.3881,0.47312
"655.99_970.9285m/z",1.388,0.47303
"430.47_795.6376m/z",1.3879,0.47291
"118.84_396.3016m/z",1.3877,0.47268
"377.43_1550.1618m/z",0.72079,-0.47235
"509.06_628.6029m/z",0.72091,-0.47212
"290.05_884.5372m/z",0.72099,-0.47195
"324.16_374.2438m/z",1.3869,0.47185
"100.13_618.3123m/z",1.3869,0.47182
"421.92_794.6896m/z",0.72109,-0.47176
"340.36_778.5402m/z",1.3866,0.47158
"660.78_912.8002m/z",0.72125,-0.47143
"99.44_738.2779m/z",1.3865,0.47142
"TG(55:3)",0.72125,-0.47142
"302.6_298.2748m/z",1.3864,0.47137
"222.87_550.4139m/z",1.3864,0.47134
"TG(50:3)",0.72135,-0.47122
"445.98_829.6799m/z",1.3862,0.47109
"302.6_493.3408m/z",1.386,0.47095
"183.62_505.3318m/z",1.3859,0.47082
"420.09_772.6221m/z",1.3857,0.47066
"386.78_834.4818m/z",0.72176,-0.47042
"618.11_698.5936m/z",1.3853,0.47018
"642.75_857.7501m/z",0.72191,-0.47011
"277.51_275.2012m/z",1.3852,0.47009
"346.75_809.5836m/z",0.72196,-0.47001
"397.05_834.598m/z",1.3849,0.46978
"412.11_894.6228m/z",1.3848,0.46965
"667.5_870.8648m/z",0.72234,-0.46925
"425.91_426.3041m/z",0.72239,-0.46916
"457.62_898.6358m/z",0.72241,-0.46912
"269.75_714.5066m/z",1.3842,0.46908
"332.83_902.532m/z",1.384,0.46889
"430.47_611.5958m/z",1.384,0.46881
"444.16_806.677m/z",1.3839,0.46874
"660.78_1030.7514m/z",0.7226,-0.46872
"100.36_515.2982m/z",1.3838,0.46864
"206.67_547.4345m/z",1.3837,0.46857
"99.44_603.3492m/z",1.3837,0.46854
"100.13_558.3151m/z",1.3834,0.46826
"373.32_377.7708m/z",1.3834,0.46825
