"","Fold Change","log2(FC)"
"381.31_906.6206m/z",0.87868,-0.1866
"353.82_684.5687m/z",0.87876,-0.18646
"173.25_456.4044m/z",1.1379,0.18643
"321.42_720.5733m/z",1.1379,0.18635
"294.85_493.4814m/z",1.1378,0.18629
"341.5_551.4202m/z",1.1378,0.18626
"456.02_649.4809m/z",0.87889,-0.18624
"576.71_863.6672m/z",1.1378,0.18624
"314.57_673.5276m/z",0.8789,-0.18623
"491.72_878.7014m/z",1.1377,0.18616
"V2FC",0.87902,-0.18602
"96.93_289.6473m/z",1.1375,0.18585
"306.82_390.2737m/z",1.1375,0.18581
"315.03_423.1604m/z",0.87928,-0.18561
"634.08_827.7118m/z",1.1373,0.18561
"507.93_793.6751m/z",0.87928,-0.1856
"644.81_900.7396m/z",0.8793,-0.18557
"333.51_402.2741m/z",0.87934,-0.18551
"627.24_550.4919m/z",1.1372,0.18547
"72.06_492.1771m/z",0.87939,-0.18543
"86.89_937.6862m/z",0.87939,-0.18543
"387.92_1520.6355m/z",1.1371,0.18535
"597.47_870.7563m/z",1.1371,0.18534
"112.68_905.6817m/z",0.87946,-0.18531
"496.52_548.4193m/z",0.87947,-0.18529
"436.17_656.4948m/z",0.8795,-0.18525
"356.78_1575.137m/z",0.87956,-0.18515
"433.43_762.6561m/z",1.1368,0.18504
"659.18_900.7532m/z",1.1368,0.18502
"SM(d18:1/20:0)",0.87965,-0.185
"259.25_392.3032m/z",0.87966,-0.18498
"78.22_422.3281m/z",1.1368,0.18494
"420.32_184.074m/z",0.87972,-0.18488
"634.09_822.7559m/z",1.1367,0.1848
"353.82_683.5659m/z",0.87979,-0.18476
"471.08_826.677m/z",0.8798,-0.18476
"588.8_719.5742m/z",1.1365,0.18464
"377.66_787.5958m/z",0.87993,-0.18453
"378.11_813.6113m/z",0.88001,-0.18441
"457.62_826.5363m/z",0.88002,-0.18439
"136.06_375.2534m/z",0.88005,-0.18434
"DG(18:0/16:0)",1.1363,0.18432
"64.08_1144.8035m/z",0.88012,-0.18423
"366.02_551.4221m/z",1.1362,0.18415
"59.41_1275.8821m/z",0.88018,-0.18414
"253.09_812.5188m/z",1.1361,0.18411
"277.28_279.2309m/z",0.8802,-0.1841
"352.68_928.5464m/z",0.88021,-0.18408
"354.73_861.5476m/z",0.88023,-0.18405
"660.78_926.7683m/z",1.1361,0.18405
"207.12_574.4561m/z",1.136,0.184
"398.42_1714.1398m/z",1.1359,0.18389
"336.25_686.5687m/z",1.1359,0.18385
"325.98_752.5234m/z",0.88043,-0.18372
"397.96_1619.192m/z",0.88047,-0.18365
"351.77_912.5706m/z",0.88052,-0.18357
"112.68_496.2434m/z",0.88054,-0.18354
"325.3_850.559m/z",1.1355,0.18336
"118.84_413.3081m/z",0.88067,-0.18333
"483.63_831.6965m/z",1.1354,0.18324
"SM(d30:1); SM(d16:1/14:0) | SM(d18:1/12:0)",1.1354,0.18319
"149.74_241.2167m/z",0.88078,-0.18315
"HexCer(d18:1/16:0)",0.88078,-0.18315
"436.4_839.6379m/z",0.88078,-0.18315
"456.94_779.6598m/z",1.1353,0.18305
"420.55_741.6275m/z",0.88085,-0.18302
"112.68_500.3537m/z",0.88088,-0.18299
"676.17_959.885m/z",1.1352,0.18293
"517.51_692.6648m/z",1.1352,0.1829
"595.19_687.5606m/z",0.88094,-0.18288
"676.17_963.8372m/z",1.1351,0.18282
"436.4_613.4824m/z",0.881,-0.18279
"333.97_829.557m/z",0.88103,-0.18274
"581.96_665.5287m/z",0.88105,-0.1827
"96.25_995.7288m/z",0.88108,-0.18265
"401.61_888.6229m/z",0.88112,-0.18258
"56.9_1362.9327m/z",0.88124,-0.18239
"485.56_579.5352m/z",1.1348,0.18238
"77.31_372.3114m/z",1.1347,0.18233
"149.29_483.3275m/z",0.88128,-0.18233
"342.41_390.777m/z",0.88136,-0.1822
"426.82_762.6438m/z",1.1345,0.18206
"265.87_796.5127m/z",0.8815,-0.18197
"436.17_658.5052m/z",0.88167,-0.18169
"57.35_855.5672m/z",0.8817,-0.18164
"316.17_746.5343m/z",0.88171,-0.18163
"103.55_249.1311m/z",0.88173,-0.18159
"509.75_651.6483m/z",1.1341,0.18156
"65.9_1100.7769m/z",0.88185,-0.18139
"475.19_596.594m/z",1.1338,0.1812
"651.2_842.8331m/z",1.1338,0.1811
"349.03_871.5696m/z",0.88204,-0.18109
"366.02_1590.1514m/z",0.88208,-0.18102
"206.67_653.5423m/z",1.1337,0.181
"581.73_860.7341m/z",1.1336,0.18093
"689.41_965.8527m/z",1.1336,0.18089
"136.06_376.2612m/z",0.88218,-0.18085
"427.05_1548.2536m/z",1.1336,0.18085
"96.71_566.3233m/z",1.1335,0.18081
"361.12_535.5284m/z",1.1335,0.18078
"660.78_928.772m/z",1.1335,0.18075
"316.17_726.5078m/z",0.88229,-0.18068
"656.22_894.864m/z",0.8823,-0.18066
"253.09_648.5159m/z",1.1334,0.1806
"69.78_1011.7236m/z",0.88236,-0.18056
"369.44_850.5956m/z",1.1332,0.1804
"378.34_184.0739m/z",0.88248,-0.18036
"385.18_604.6037m/z",0.88248,-0.18036
"509.98_652.6493m/z",1.1332,0.18035
"317.31_647.5029m/z",1.1331,0.18032
"58.49_426.3428m/z",0.88255,-0.18025
"PC(O-16:0/20:3)",0.88256,-0.18023
"265.64_793.4961m/z",0.88261,-0.18015
"369.9_1578.1787m/z",0.8827,-0.18001
"Capric acid FA(10:0)",0.88273,-0.17995
"357.24_782.7856m/z",0.88277,-0.1799
"222.87_550.4139m/z",0.88279,-0.17986
"354.05_766.5741m/z",1.1326,0.17959
"614.24_257.2272m/z",0.88296,-0.17957
"90.77_104.1074m/z",0.88301,-0.1795
"386.78_1545.1708m/z",0.88301,-0.1795
"588.8_887.6837m/z",0.88302,-0.17949
"491.73_900.6823m/z",1.1324,0.17941
"646.86_904.8258m/z",1.1324,0.17933
"435.94_339.2899m/z",0.88326,-0.17909
"637.96_969.9155m/z",0.88326,-0.17909
"614.92_980.7786m/z",0.88327,-0.17907
"318.0_721.5856m/z",1.1321,0.17897
"358.84_775.5953m/z",0.88335,-0.17895
"278.87_624.5075m/z",1.1321,0.17895
"59.41_388.306m/z",1.132,0.17892
"388.61_1036.4445m/z",0.88336,-0.17892
"52.79_749.5444m/z",0.88345,-0.17879
"470.85_632.6311m/z",1.1319,0.17878
"638.42_910.7404m/z",1.1318,0.17865
"660.78_925.7649m/z",1.1318,0.17859
"121.35_515.2988m/z",0.88358,-0.17857
"Hydroxytetradecanoylcarnitine CAR(14:0-OH)",1.1317,0.17851
"105.38_571.3593m/z",0.88363,-0.17849
"370.12_1576.1723m/z",0.88371,-0.17836
"473.36_658.612m/z",0.88381,-0.17819
"353.59_755.6065m/z",0.88382,-0.17817
"397.96_1597.6713m/z",0.88385,-0.17813
"119.07_608.3923m/z",1.1313,0.17796
"407.32_618.5181m/z",0.88403,-0.17783
"339.67_774.6214m/z",1.1311,0.17773
"627.47_549.4885m/z",1.1309,0.17752
"68.87_748.5234m/z",0.8843,-0.17739
"48.45_647.477m/z",0.88435,-0.17731
"410.05_863.6374m/z",0.88441,-0.17722
"614.24_243.2114m/z",0.88442,-0.17719
"397.96_1600.2129m/z",0.88443,-0.17718
"473.59_804.6339m/z",0.88445,-0.17714
"377.43_797.5902m/z",0.8845,-0.17707
"73.2_1158.8174m/z",0.8845,-0.17706
"287.31_728.5235m/z",1.1304,0.17689
"357.24_1543.1479m/z",0.88465,-0.17682
"353.82_682.5624m/z",0.88472,-0.17671
"406.18_791.5426m/z",0.88474,-0.17667
"573.06_794.6416m/z",1.1302,0.17659
"597.47_854.7325m/z",1.1302,0.17659
"105.38_570.3559m/z",0.8848,-0.17657
"150.43_460.2631m/z",0.88482,-0.17654
"315.71_488.4824m/z",1.1301,0.1765
"196.17_418.3434m/z",0.88487,-0.17646
"599.75_927.738m/z",1.13,0.17638
"496.52_635.4756m/z",0.88497,-0.1763
"657.36_830.7155m/z",1.1299,0.17616
"622.9_889.7967m/z",1.1298,0.17607
"342.87_783.5741m/z",0.88514,-0.17601
"100.13_534.3196m/z",0.8852,-0.17593
"491.72_880.7084m/z",1.1297,0.17592
"145.41_522.3561m/z",0.88524,-0.17586
"346.75_808.5785m/z",1.1296,0.17585
"353.59_716.5661m/z",1.1296,0.17576
"TG(56:6)_2",0.88532,-0.17573
"644.35_577.7021m/z",1.1295,0.17573
"496.52_814.6892m/z",0.88532,-0.17572
"611.27_943.7191m/z",0.88538,-0.17562
"357.13_1566.1497m/z",0.88539,-0.17562
"689.41_661.6138m/z",1.1294,0.1756
"84.38_1361.9561m/z",0.8854,-0.1756
"348.11_732.4425m/z",0.88545,-0.17552
"270.43_386.3504m/z",0.88553,-0.17539
"588.8_720.5777m/z",1.1293,0.17537
"294.62_693.5462m/z",1.1292,0.17535
"Tetradecanoylcarnitine CAR(14:0)",1.1292,0.17529
"82.79_258.1534m/z",1.1291,0.17521
"51.88_522.3724m/z",0.8857,-0.17511
"53.7_617.9348m/z",0.88581,-0.17493
"638.42_909.7378m/z",1.1289,0.17492
"336.02_1527.1246m/z",1.1289,0.1749
"375.83_771.5116m/z",1.1289,0.17487
"455.57_589.4786m/z",0.88593,-0.17474
"364.88_834.6026m/z",0.88596,-0.17469
"492.86_874.6688m/z",1.1287,0.17469
"53.02_982.69m/z",0.88596,-0.17469
"323.7_412.7637m/z",1.1286,0.17459
"439.37_754.5759m/z",0.88602,-0.17459
"84.16_689.4953m/z",0.88604,-0.17455
"568.95_429.373m/z",0.88609,-0.17448
"533.25_648.6294m/z",0.8861,-0.17445
"100.36_438.2244m/z",0.88613,-0.17441
"71.15_1202.8448m/z",0.88613,-0.17441
"95.11_696.4976m/z",0.88614,-0.17439
"184.76_575.466m/z",1.1285,0.17438
"278.87_623.504m/z",1.1284,0.17433
"313.43_883.5335m/z",0.8862,-0.1743
"396.37_726.5447m/z",0.88621,-0.17429
"326.21_600.5097m/z",0.88623,-0.17425
"145.41_523.3596m/z",0.88628,-0.17416
"265.64_792.4927m/z",0.8863,-0.17414
"336.93_849.5493m/z",0.88644,-0.17391
"508.15_796.6941m/z",0.88644,-0.17391
"656.22_972.9383m/z",0.88644,-0.17391
"403.89_572.3721m/z",0.88647,-0.17385
"430.24_836.6191m/z",0.88649,-0.17383
"365.33_506.494m/z",1.128,0.17373
"428.87_575.5042m/z",0.88655,-0.17372
"67.96_536.8905m/z",0.88662,-0.17362
"376.29_589.5197m/z",1.1278,0.17358
"342.41_397.2643m/z",0.88671,-0.17346
"648.46_933.7905m/z",1.1277,0.17335
"428.87_576.5068m/z",0.88684,-0.17326
"507.24_539.4489m/z",1.1276,0.17325
"436.4_838.6345m/z",0.88684,-0.17325
"496.52_606.469m/z",0.88689,-0.17318
"638.19_895.7531m/z",1.1275,0.17312
"368.53_1532.1595m/z",0.887,-0.17299
"Luteine",0.88705,-0.17291
"397.28_1546.1848m/z",0.88705,-0.17291
"441.88_386.3416m/z",0.88713,-0.17279
"112.9_554.3953m/z",0.88721,-0.17266
"374.69_743.546m/z",0.88722,-0.17263
"265.64_776.4975m/z",0.88726,-0.17257
"94.2_849.6315m/z",0.88734,-0.17244
"614.23_313.2873m/z",0.88737,-0.17239
"401.16_762.5934m/z",0.88738,-0.17238
"96.25_448.3425m/z",0.88746,-0.17225
"613.78_872.6387m/z",0.88746,-0.17224
"231.08_380.3064m/z",0.88748,-0.17222
"Hexadecenoylcarnitine CAR(16:1)_1",1.1266,0.17204
"309.55_494.4934m/z",1.1266,0.17199
"391.34_864.6101m/z",0.88763,-0.17197
"222.87_568.4276m/z",0.88768,-0.17188
"119.52_441.2448m/z",0.88771,-0.17184
"269.29_863.6297m/z",0.88771,-0.17183
"500.39_623.5611m/z",1.1265,0.17182
"265.87_794.5083m/z",0.88773,-0.17181
"578.3_976.7805m/z",0.88774,-0.17179
"660.78_927.7696m/z",1.1264,0.17171
"287.54_601.5083m/z",0.8878,-0.17169
"315.94_729.5279m/z",0.88799,-0.17138
"483.17_620.5993m/z",1.1261,0.17136
"301.92_882.5244m/z",1.126,0.17115
"388.61_1559.1874m/z",0.88819,-0.17107
"367.85_800.5817m/z",0.88819,-0.17105
"266.78_427.3573m/z",0.88823,-0.171
"103.32_235.6185m/z",1.1258,0.17095
"359.98_722.5137m/z",1.1257,0.17082
"316.17_361.7405m/z",0.88835,-0.17081
"615.83_906.7567m/z",1.1256,0.17068
"302.6_662.4962m/z",0.88843,-0.17067
"446.21_831.6585m/z",0.88854,-0.1705
"556.4_636.6657m/z",0.88855,-0.17048
"496.52_1632.4014m/z",0.88857,-0.17044
"252.86_379.2995m/z",0.88858,-0.17043
"SulfoHexCer(d18:1/16:0(OH))",0.88859,-0.17041
"418.73_548.3363m/z",1.1253,0.17036
"472.22_869.737m/z",0.88864,-0.17033
"111.08_279.159m/z",0.88867,-0.17027
"579.67_892.7404m/z",1.1253,0.17025
"90.77_590.2842m/z",0.88871,-0.17022
"491.95_435.3168m/z",1.1252,0.1702
"637.96_892.8443m/z",0.88872,-0.1702
"85.3_785.0525m/z",0.88873,-0.17018
"402.3_307.3005m/z",1.1252,0.17017
"275.45_429.3731m/z",0.88875,-0.17016
"274.99_439.3794m/z",0.88874,-0.17016
"86.44_572.4198m/z",0.88875,-0.17015
"689.41_961.9007m/z",1.1252,0.17014
"456.48_313.2745m/z",0.88877,-0.17012
"353.36_381.77m/z",1.1251,0.17002
"303.4_828.5559m/z",0.88883,-0.17002
"639.56_1026.72m/z",1.125,0.16998
"411.2_588.5715m/z",1.125,0.16992
"609.44_896.7718m/z",0.88893,-0.16986
"377.2_545.3444m/z",0.88897,-0.16979
"583.32_924.7175m/z",1.1249,0.16978
"302.6_436.2941m/z",0.889,-0.16974
"112.68_651.2367m/z",0.88901,-0.16973
"258.34_539.4865m/z",1.1248,0.16968
"326.67_882.5257m/z",0.88905,-0.16966
"391.12_546.3562m/z",0.88907,-0.16963
"357.47_1178.3135m/z",0.88908,-0.16962
"418.5_771.6086m/z",1.1247,0.16953
"614.24_259.2426m/z",0.88914,-0.16952
"627.24_925.8069m/z",0.88917,-0.16947
"357.24_782.447m/z",0.88923,-0.16937
"689.41_960.8973m/z",1.1246,0.16935
"676.17_958.8816m/z",1.1243,0.16908
"174.62_491.3714m/z",1.1243,0.16907
"302.6_489.3982m/z",0.88946,-0.169
"150.43_458.2511m/z",0.88951,-0.16892
"387.92_1589.2042m/z",1.1242,0.16889
"432.98_600.5734m/z",0.88955,-0.16886
"300.78_755.5426m/z",1.1241,0.16881
"118.84_392.2712m/z",0.8896,-0.16878
"496.52_958.6458m/z",0.88961,-0.16875
"436.4_614.4893m/z",0.88969,-0.16863
"648.0_928.8348m/z",1.124,0.16862
"614.92_577.518m/z",1.1239,0.16856
"647.09_1280.6063m/z",1.1238,0.16844
"347.66_860.5061m/z",0.88982,-0.16841
"345.6_1120.4648m/z",0.88984,-0.16839
"58.04_617.4643m/z",0.88985,-0.16836
"319.82_402.2738m/z",0.88993,-0.16824
"357.24_1541.1414m/z",0.88993,-0.16823
"335.34_1565.1388m/z",1.1236,0.16816
"208.49_278.2237m/z",0.89,-0.16813
"402.3_828.6126m/z",0.89001,-0.16811
"133.55_573.3424m/z",0.89002,-0.1681
"118.84_397.3103m/z",0.89004,-0.16805
"97.16_480.3086m/z",0.89018,-0.16783
"641.84_912.8755m/z",1.1233,0.1678
"417.13_795.6111m/z",1.1233,0.16771
"440.97_403.3124m/z",0.89028,-0.16767
"294.85_492.4778m/z",1.1232,0.16762
"126.02_498.3462m/z",0.89037,-0.16753
"400.47_894.6225m/z",0.89044,-0.16741
"318.0_722.5892m/z",1.123,0.16733
"180.55_563.4277m/z",1.1229,0.16725
"329.29_780.4352m/z",1.1229,0.16721
"351.08_655.5654m/z",0.89058,-0.16719
"337.85_433.3911m/z",0.89063,-0.1671
"496.52_615.6261m/z",0.89063,-0.1671
"412.56_390.7803m/z",1.1228,0.16707
"421.69_799.6371m/z",0.89071,-0.16698
"185.22_521.4182m/z",0.89072,-0.16695
"470.85_829.6932m/z",1.1227,0.16695
"263.59_536.5033m/z",1.1227,0.16693
"128.76_492.3459m/z",0.89082,-0.16679
"496.52_575.4546m/z",0.89085,-0.16675
"659.18_899.749m/z",1.1225,0.16671
"437.77_841.6526m/z",0.89091,-0.16665
"401.38_890.6203m/z",0.89091,-0.16664
"48.68_412.3267m/z",0.89092,-0.16663
"84.16_416.3365m/z",1.1223,0.16649
"646.86_905.8297m/z",1.1223,0.16649
"475.64_437.8358m/z",0.89102,-0.16648
"491.27_619.621m/z",1.1223,0.16646
"PC(20:3/20:4)",1.1222,0.16638
"377.88_1506.1534m/z",0.8911,-0.16633
"346.52_1589.14m/z",1.1221,0.16619
"509.06_647.6225m/z",0.89126,-0.16608
"72.06_480.1777m/z",0.89127,-0.16606
"222.87_569.4306m/z",0.89128,-0.16604
"176.21_591.3874m/z",1.122,0.16604
"57.58_1086.7624m/z",0.89141,-0.16584
"354.96_833.5908m/z",1.1218,0.16577
"335.79_802.554m/z",0.89146,-0.16576
"427.05_1579.2396m/z",0.89146,-0.16576
"338.19_431.3837m/z",0.89148,-0.16573
"305.91_794.534m/z",1.1217,0.1657
"327.58_772.5496m/z",1.1217,0.16565
"116.55_441.3327m/z",0.89154,-0.16564
"HexCer(d18:1/24:0)",0.8916,-0.16552
"475.64_879.7044m/z",0.89162,-0.1655
"430.01_815.6382m/z",0.89166,-0.16543
"435.72_769.5527m/z",1.1215,0.16541
"303.17_523.3517m/z",0.89171,-0.16535
"287.32_729.5263m/z",1.1213,0.16522
"145.41_540.3664m/z",0.89183,-0.16516
"646.86_903.7119m/z",1.1212,0.1651
"433.89_823.6413m/z",1.1212,0.16505
"80.73_1026.7394m/z",0.8919,-0.16505
"230.85_379.2998m/z",0.89191,-0.16503
"436.17_616.5033m/z",0.89191,-0.16503
"Isoleucine",0.89191,-0.16502
"335.34_1564.1349m/z",1.1211,0.16494
"339.44_920.6798m/z",0.89198,-0.16491
"399.33_1529.179m/z",0.89199,-0.16491
"51.88_1026.7161m/z",0.89201,-0.16487
"295.99_878.4948m/z",0.89201,-0.16486
"Arachidonoylcarnitine CAR(20:4)",0.89209,-0.16474
"600.89_778.7651m/z",1.1209,0.16466
"627.24_924.8036m/z",0.89219,-0.16459
"456.71_731.5784m/z",1.1208,0.16456
"496.52_1630.3949m/z",0.8922,-0.16456
"509.75_625.6324m/z",1.1208,0.16454
"64.76_910.6541m/z",0.89223,-0.16451
"170.97_536.4052m/z",1.1208,0.1645
"345.6_902.531m/z",0.89226,-0.16446
"646.98_903.7167m/z",1.1207,0.16439
"368.53_1530.1524m/z",0.89239,-0.16425
"58.95_785.5406m/z",0.89241,-0.16423
"500.62_640.5631m/z",1.1206,0.16422
"443.7_833.6988m/z",1.1206,0.16422
"648.0_900.8023m/z",1.1205,0.16416
"431.61_952.7106m/z",0.89245,-0.16415
"398.19_1602.2099m/z",0.89246,-0.16414
"PC(O-18:1/18:1) and/or PC(P-18:0/18:1)",1.1205,0.16413
"265.87_795.5118m/z",0.89257,-0.16397
"416.44_307.3005m/z",1.1204,0.16396
"48.91_880.6212m/z",0.89257,-0.16396
"387.92_864.5736m/z",0.89258,-0.16395
"74.8_924.6719m/z",0.89258,-0.16394
"100.36_368.1835m/z",0.89262,-0.16388
"59.41_646.956m/z",0.89263,-0.16387
"333.28_668.5466m/z",1.1203,0.16386
"434.35_822.6382m/z",1.1203,0.16383
"65.22_370.2956m/z",1.1202,0.16373
"80.73_1025.7384m/z",0.89277,-0.16364
"512.03_660.6285m/z",0.89279,-0.1636
"624.5_599.5037m/z",0.89281,-0.16358
"420.55_742.6307m/z",0.89285,-0.16351
"345.37_861.5472m/z",0.89288,-0.16346
"65.9_675.9766m/z",0.89294,-0.16337
"403.67_405.79m/z",1.1199,0.16336
"121.0_537.3387m/z",0.89295,-0.16335
"647.09_1169.66m/z",1.1199,0.16335
"PC(18:1/18:2)",0.89296,-0.16333
"508.15_794.6876m/z",0.89298,-0.1633
"Tetradecenoylcarnitine CAR(14:1)",1.1198,0.16325
"195.94_421.3637m/z",0.89301,-0.16325
"105.38_284.1689m/z",0.89305,-0.16319
"90.77_492.3087m/z",0.89307,-0.16315
"470.62_830.6883m/z",0.89308,-0.16313
"625.41_846.6828m/z",1.1197,0.16307
"350.17_430.3794m/z",0.89316,-0.16301
"231.08_377.2832m/z",0.89319,-0.16297
"530.51_659.6532m/z",1.1196,0.16296
"638.42_1013.7173m/z",1.1195,0.16285
"525.04_880.719m/z",1.1193,0.16261
"349.26_404.2866m/z",0.89344,-0.16256
"613.32_575.5038m/z",0.89347,-0.1625
"LPE(18:0/0:0)",0.89349,-0.16248
"489.21_861.7022m/z",0.8935,-0.16245
"288.0_621.4967m/z",0.89351,-0.16244
"186.59_495.405m/z",0.89357,-0.16235
"49.82_603.4509m/z",0.89362,-0.16226
"226.06_536.468m/z",1.119,0.16225
"634.54_551.5031m/z",1.1189,0.16214
"315.94_362.2439m/z",0.89373,-0.16209
"336.02_1526.1207m/z",1.1189,0.16209
"573.29_874.7332m/z",1.1189,0.16204
"99.9_261.6343m/z",1.1189,0.16202
"388.61_1533.1891m/z",0.89381,-0.16196
"145.41_184.0745m/z",0.89382,-0.16195
"296.21_602.5224m/z",1.1188,0.16195
"461.96_808.6664m/z",1.1188,0.16195
"406.4_639.4964m/z",0.89382,-0.16194
"516.82_668.6549m/z",1.1187,0.16186
"365.56_782.5708m/z",0.89387,-0.16186
"314.57_785.5212m/z",0.89394,-0.16176
"81.87_1404.9795m/z",0.894,-0.16166
"517.73_621.6301m/z",1.1186,0.16165
"145.41_539.3551m/z",0.89404,-0.1616
"51.65_661.4599m/z",0.89403,-0.1616
"491.95_438.3379m/z",1.1184,0.1615
"491.72_901.6868m/z",1.1184,0.16138
"376.28_869.5441m/z",0.89419,-0.16135
"378.34_1515.1745m/z",0.89422,-0.16129
"346.74_1059.444m/z",1.1182,0.1612
"225.6_547.3935m/z",0.89441,-0.161
"353.13_891.5939m/z",0.89448,-0.16088
"496.52_392.3892m/z",0.89452,-0.16081
"356.79_809.5915m/z",0.89452,-0.16081
"435.94_620.5339m/z",0.89453,-0.1608
"162.07_539.391m/z",0.89453,-0.16079
"373.32_767.5514m/z",0.89459,-0.1607
"149.29_482.3246m/z",0.89469,-0.16054
"200.51_523.4319m/z",1.1177,0.16052
"376.97_544.3407m/z",0.89476,-0.16043
"456.02_633.5029m/z",0.89476,-0.16042
"Octadecatrienoylcarnitine CAR(18:3)_1",1.1176,0.1604
"571.23_859.6604m/z",0.89484,-0.16029
"421.35_831.6315m/z",0.8949,-0.16021
"150.43_368.3399m/z",0.89494,-0.16014
"112.68_752.229m/z",0.89494,-0.16013
"438.45_568.5664m/z",1.1174,0.16012
"409.37_878.6266m/z",1.1173,0.16005
"508.15_797.6955m/z",0.89504,-0.15998
"578.3_975.7769m/z",0.89505,-0.15996
"608.99_843.6779m/z",1.1172,0.15992
"402.07_624.5698m/z",1.1172,0.15988
"401.84_814.6244m/z",0.8951,-0.15987
"64.53_814.5622m/z",0.89511,-0.15986
"491.95_437.8352m/z",1.1172,0.15984
"576.48_657.5557m/z",1.1171,0.15978
"Octanoylcarnitine CAR(8:0)",1.1171,0.15975
"469.03_403.8167m/z",0.8952,-0.15972
"397.28_1645.2013m/z",0.8952,-0.15971
"301.0_880.5097m/z",1.117,0.15966
"402.3_641.5145m/z",0.89524,-0.15965
"608.76_898.7788m/z",0.89525,-0.15964
"326.67_655.5575m/z",0.89528,-0.15958
"388.15_761.0935m/z",0.89528,-0.15958
"676.18_979.8116m/z",1.1169,0.15955
"335.79_803.5606m/z",0.89532,-0.15953
"508.15_795.6913m/z",0.89533,-0.1595
"663.06_957.8691m/z",1.1168,0.15933
"546.36_497.2777m/z",0.89552,-0.15921
"627.01_1050.7202m/z",0.89553,-0.15918
"314.8_400.7639m/z",1.1166,0.15905
"96.93_432.2153m/z",1.1165,0.15904
"496.52_605.4655m/z",0.89563,-0.15902
"295.3_275.2012m/z",1.1165,0.15901
"162.52_489.3563m/z",0.89572,-0.15888
"597.7_995.6709m/z",1.1164,0.1588
"89.4_550.4036m/z",0.89582,-0.15872
"161.61_491.3709m/z",0.89583,-0.1587
"440.51_778.577m/z",1.1163,0.15869
"315.94_728.5186m/z",0.89584,-0.15868
"89.4_1273.9026m/z",0.89587,-0.15863
"391.57_561.4603m/z",0.89593,-0.15854
"478.84_619.622m/z",1.1161,0.15853
"507.92_634.6408m/z",0.89597,-0.15847
"306.13_387.7559m/z",1.116,0.15839
"527.09_608.6342m/z",0.89604,-0.15837
"64.08_580.4146m/z",0.89606,-0.15834
"441.88_822.6463m/z",1.116,0.15831
"302.6_725.5501m/z",0.89612,-0.15824
"614.24_219.2112m/z",0.89614,-0.1582
"380.85_611.539m/z",0.89615,-0.15818
"431.61_927.5957m/z",0.89616,-0.15817
"55.99_661.4912m/z",0.89618,-0.15814
"416.44_599.5033m/z",0.89625,-0.15803
"105.38_434.2308m/z",0.89626,-0.15801
"597.01_899.7128m/z",1.1157,0.15799
"70.01_514.8768m/z",0.89634,-0.15789
"86.89_667.979m/z",0.89633,-0.15789
"469.94_392.3888m/z",0.89644,-0.15772
"276.82_755.546m/z",0.89644,-0.15772
"160.7_511.3161m/z",0.89645,-0.1577
"517.5_653.628m/z",1.1155,0.15768
"441.88_826.6812m/z",1.1154,0.15761
"326.67_622.4935m/z",0.89655,-0.15754
"433.89_578.5861m/z",1.1153,0.15747
"316.17_361.236m/z",0.89661,-0.15745
"368.3_1076.4985m/z",0.89663,-0.15742
"346.74_830.5613m/z",1.1153,0.1574
"292.56_393.3514m/z",1.1151,0.15714
"218.76_420.3595m/z",1.1151,0.15711
"461.95_586.5918m/z",0.89685,-0.15705
"608.3_900.7849m/z",0.89686,-0.15705
"485.56_580.5384m/z",1.1149,0.15697
"638.19_888.8033m/z",1.1149,0.15687
"662.6_881.7589m/z",1.1149,0.15686
"57.58_551.8957m/z",0.89705,-0.15674
"116.1_427.3616m/z",1.1147,0.15665
"72.06_493.181m/z",0.89712,-0.15663
"385.18_582.5097m/z",0.89715,-0.15659
"325.98_754.5384m/z",0.89715,-0.15657
"247.84_380.3079m/z",0.89732,-0.15631
"282.98_407.3311m/z",0.89737,-0.15623
"588.57_691.5443m/z",0.89737,-0.15622
"572.83_660.5458m/z",1.1143,0.15617
"337.85_432.3875m/z",0.89741,-0.15616
"336.48_1406.1474m/z",0.89741,-0.15616
"460.13_1178.0388m/z",0.89744,-0.15612
"451.0_859.6813m/z",0.89745,-0.1561
"Hexacosenoylcarnitine CAR(26:1)",1.1142,0.15605
"620.39_843.7442m/z",1.1142,0.15598
"LacCer(d42:3)",0.89754,-0.15595
"471.77_809.6769m/z",1.1141,0.15593
"359.29_720.4966m/z",0.89758,-0.15589
"456.94_778.6587m/z",1.1141,0.15587
"574.65_489.4052m/z",1.114,0.1558
"387.24_1605.205m/z",1.114,0.1558
"83.7_981.7124m/z",0.89765,-0.15578
"597.47_971.7911m/z",1.1139,0.15567
"316.17_703.56m/z",1.1139,0.15562
"508.15_868.7351m/z",0.89779,-0.15556
"624.73_1025.7076m/z",0.89786,-0.15544
"67.73_1056.7504m/z",0.89791,-0.15536
"67.73_1055.7497m/z",0.89793,-0.15533
"315.94_362.748m/z",0.89794,-0.15531
"470.85_634.6367m/z",1.1137,0.1553
"LPE(0:0/18:0)",0.89797,-0.15526
"55.53_471.3714m/z",0.89798,-0.15524
"379.48_549.5442m/z",0.89801,-0.1552
"253.09_365.3203m/z",0.89808,-0.15508
"54.39_704.5164m/z",0.8981,-0.15505
"379.25_522.3493m/z",1.1134,0.15498
"356.78_810.5949m/z",0.89815,-0.15497
"292.34_427.8159m/z",1.1133,0.15491
